"OBJECTID","access_code","access_days_time","access_detail_code","cards_accepted","date_last_confirmed","expected_date","fuel_type_code","groups_with_access_code","id","maximum_vehicle_class","open_date","owner_type_code","restricted_access","status_code","funding_sources","facility_type","station_name","station_phone","updated_at","geocode_status","latitude","longitude","city","country","intersection_directions","plus4","state","street_address","zip","bd_blends","cng_dispenser_num","cng_fill_type_code","cng_has_rng","cng_psi","cng_renewable_source","cng_total_compression","cng_total_storage","cng_vehicle_class","e85_blender_pump","e85_other_ethanol_blends","ev_connector_types","ev_dc_fast_num","ev_level1_evse_num","ev_level2_evse_num","ev_network","ev_network_web","ev_other_evse","ev_pricing","ev_renewable_source","ev_workplace_charging","hy_is_retail","hy_pressures","hy_standards","hy_status_link","lng_has_rng","lng_renewable_source","lng_vehicle_class","lpg_nozzle_types","lpg_primary","ng_fill_type_code","ng_psi","ng_vehicle_class","rd_blended_with_biodiesel","rd_blends","rd_blends_fr","rd_max_biodiesel_level","nps_unit_name","access_days_time_fr","intersection_directions_fr","bd_blends_fr","groups_with_access_code_fr","ev_pricing_fr","federal_agency_id","federal_agency_code","federal_agency_name","ev_network_ids_station","ev_network_ids_posts","x","y"
"81007","public","24 hours daily","","","3/26/2025 12:00:00 AM","3/26/2025 12:00:00 AM","ELEC","TEMPORARILY UNAVAILABLE (Public)",346873,"","5/25/2024 12:00:00 AM","","","T","","","ENUM-WASH-LOT WASH-LOT-ADA","888-758-4389","3/26/2025 2:48:44 AM","GPS",47.204703,-121.986153,"Enumclaw","US","",NA,"WA","1002 Washington Avenue","98022","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"TEMPORAIREMENT SUSPENDU (Public)",NA,NA,"","","[USCPIL15894171]","[""25531501"",""25531511""]",-121.986153000087,47.2047029998433
"81015","public","","","","3/26/2025 12:00:00 AM","5/25/2024 12:00:00 AM","ELEC","PLANNED - not yet accessible (Public)",346886,"","5/25/2024 12:00:00 AM","","","P","","","Ballard Town and Market - Zev Co Op Public","855-885-9571","3/26/2025 3:46:59 AM","GPS",47.6698543,-122.3741798,"Seattle","US","",NA,"WA","1400 NW 56th St","98107","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"OpConnect","https://opconnect-ev.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"PRÉVU - pas encore accessible (Public)",NA,NA,"","","[711]","[2803_1]",-122.374179800175,47.6698543001668
"81036","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",346926,"","5/29/2024 12:00:00 AM","","","E","","","SOPER C STORE","888-998-2546","3/26/2025 12:45:33 AM","GPS",48.0221137212902,-122.111987986752,"Marysville","US","",NA,"WA","8805 Soper Hill Road","98270","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",6,"Blink Network","https://blinkcharging.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[216a491f-dea2-4526-b194-2db2b7cdae09]","[""5e5734fb-561f-4feb-b4aa-50f7350ebba2"",""8f4a4e66-c4ef-44d0-af65-fa02f54fa912"",""90ea5b5d-c601-442b-83c8-b4c3d8ddec38"",""b4d6926b-d0ec-48a8-ab32-9b53fa92daaa"",""eb7701c4-1302-4bfd-b8a7-c9ee3b7dd68c"",""fd461c1d-db51-46ef-a579-060dc3192fef""]",-122.111987986397,48.0221137214939
"81151","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",347181,"","5/31/2024 12:00:00 AM","","","E","","","76 Fuel Station","855-900-7584","3/26/2025 3:28:06 AM","GPS",47.558312,-122.675781,"Bremerton","US","",NA,"WA","4650 W. Werner Road","98312","",NA,"",NA,"","",NA,NA,"",NA,"","[""CHADEMO"",""J1772"",""J1772COMBO""]",2,"",2,"SHELL_RECHARGE","https://www.shell.us/motorist/electric-vehicle-charging.html","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[4837]","[""12942A"",""12943A"",""193067"",""193073""]",-122.675781000115,47.5583119997957
"81379","public","24 hours daily","","","3/26/2025 12:00:00 AM","2/14/2025 12:00:00 AM","ELEC","TEMPORARILY UNAVAILABLE (Public)",347491,"","6/6/2024 12:00:00 AM","","","T","","","DC CORRIDOR N SEA COL L2-1","888-758-4389","3/26/2025 2:49:14 AM","GPS",47.699147,-122.334521,"Seattle","US","west of library building",NA,"WA","9600 College Way N","98103","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"TEMPORAIREMENT SUSPENDU (Public)",NA,NA,"","","[USCPIL15934321]","[""25994781"",""25994791""]",-122.334521000368,47.6991469999424
"81380","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",347492,"","6/6/2024 12:00:00 AM","","","E","","","DC CORRIDOR N SEA COL L2-2","888-758-4389","3/26/2025 2:49:14 AM","GPS",47.69921,-122.334525,"Seattle","US","west of library building",NA,"WA","9600 College Way N","98103","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL15934331]","[""25578961"",""25578971""]",-122.334524999668,47.6992099997168
"81417","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",347538,"","6/7/2024 12:00:00 AM","","","E","","","4TH & FRANKLIN CAMAS EAST","888-758-4389","3/26/2025 2:43:47 AM","GPS",45.587255,-122.401791,"Camas","US","",NA,"WA","625 Northeast 4th Avenue","98607","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL15501451]","[25063841]",-122.401790999958,45.5872550002357
"81494","public","24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.","","A D Debit M V","7/1/2024 12:00:00 AM","","ELEC","Public",347648,"LD","6/12/2024 12:00:00 AM","P","0","E","","RESTAURANT","Bob's Burgers & Brews - Tesla Supercharger","877-798-3752","2/12/2025 12:16:32 AM","GPS",48.509422,-122.337786,"Burlington","US","",NA,"WA","9394  Old Highway 99 North","98233","",NA,"",NA,"","",NA,NA,"",NA,"","[TESLA]",12,"",NA,"Tesla","https://www.tesla.com/supercharger","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","","",-122.337786000032,48.5094219997831
"81502","public","24 hours daily","","A D Debit M V","7/11/2024 12:00:00 AM","","ELEC","Public",347656,"LD","6/12/2024 12:00:00 AM","P","0","E","","STREET_PARKING","West Valley School","","2/12/2025 12:16:32 AM","GPS",47.6824125801042,-117.284190175087,"Millwood","US","",NA,"WA","8901 E Trent Ave","99212","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"Non-Networked","","","Free","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","","",-117.284190175158,47.6824125799249
"81571","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",347733,"","6/14/2024 12:00:00 AM","","","E","","","YNLCH YNLCH","888-758-4389","3/26/2025 2:19:28 AM","GPS",46.373754,-120.339208,"Toppenish","US","",NA,"WA","580 Fort Road","98948","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL13104931]","[""22420471"",""22420481""]",-120.339207999768,46.3737539998334
"81611","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",347782,"","6/14/2024 12:00:00 AM","","","E","","","BELLINGHAM CITY SUNSET POND 1","888-758-4389","3/26/2025 2:48:43 AM","GPS",48.776536,-122.464138,"Bellingham","US","Sunset Pond Parking Lot on  3400 James St.",NA,"WA","3400 James Street","98226","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL15891641]","[""26577791"",""26577801""]",-122.464138000025,48.7765359997451
"81621","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",347793,"","6/14/2024 12:00:00 AM","","","E","","","AMZ SEA43 - 21","888-758-4389","3/26/2025 2:48:59 AM","GPS",47.617233,-122.340515,"Seattle","US","Near entrance",NA,"WA","2250 7th Ave","98121","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL15917191]","[""25558371"",""25558381""]",-122.340515000118,47.6172330001292
"81622","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",347794,"","6/14/2024 12:00:00 AM","","","E","","","AMZ SEA43 - 22","888-758-4389","3/26/2025 2:48:59 AM","GPS",47.61739,-122.340317,"Seattle","US","",NA,"WA","2250 7th Ave","98121","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL15917201]","[""25558391"",""25558401""]",-122.340316999751,47.6173899997877
"81623","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",347795,"","6/14/2024 12:00:00 AM","","","E","","","AMZ SEA43 - 20","888-758-4389","3/26/2025 2:49:00 AM","GPS",47.617339,-122.340254,"Seattle","US","",NA,"WA","2250 7th Ave","98121","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL15917211]","[""25558411"",""25558421""]",-122.340254000002,47.6173389998076
"81624","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",347796,"","6/14/2024 12:00:00 AM","","","E","","","AMZ SEA43 - 23","888-758-4389","3/26/2025 2:49:00 AM","GPS",47.617271,-122.340472,"Seattle","US","",NA,"WA","2250 7th Ave","98121","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL15917221]","[""25558431"",""25558441""]",-122.340471999562,47.6172709999586
"81625","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",347797,"","6/14/2024 12:00:00 AM","","","E","","","AMZ SEA43 - 25","888-758-4389","3/26/2025 2:49:00 AM","GPS",47.617423,-122.34026,"Seattle","US","",NA,"WA","2250 7th Ave","98121","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL15917241]","[""25558471"",""25558481""]",-122.34025999985,47.6174230002113
"81626","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",347798,"","6/14/2024 12:00:00 AM","","","E","","","AMZ SEA43 - 24","888-758-4389","3/26/2025 2:49:00 AM","GPS",47.617368,-122.34021,"Seattle","US","",NA,"WA","2250 7th Ave","98121","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL15917251]","[""25558491"",""25558501""]",-122.340209999621,47.6173680000992
"81627","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",347799,"","6/14/2024 12:00:00 AM","","","E","","","AMZ SEA43 - 26","888-758-4389","3/26/2025 2:49:00 AM","GPS",47.617022,-122.339827,"Seattle","US","",NA,"WA","2250 7th Ave","98121","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL15917261]","[""25558511"",""25558521""]",-122.339827000205,47.6170219998727
"81628","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",347800,"","6/14/2024 12:00:00 AM","","","E","","","AMZ SEA43 - 27","888-758-4389","3/26/2025 2:49:00 AM","GPS",47.617321,-122.340248,"Seattle","US","",NA,"WA","2250 7th Ave","98121","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL15917271]","[""25558531"",""25558541""]",-122.340248000154,47.6173210002658
"81629","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",347801,"","6/14/2024 12:00:00 AM","","","E","","","AMZ SEA43 - 28","888-758-4389","3/26/2025 2:49:00 AM","GPS",47.61734,-122.340255,"Seattle","US","",NA,"WA","2217 8th Ave","98121","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL15917281]","[""25558551"",""25558561""]",-122.340254999827,47.617340000152
"81684","public","","","","3/26/2025 12:00:00 AM","6/14/2024 12:00:00 AM","ELEC","PLANNED - not yet accessible (Public)",347892,"","6/14/2024 12:00:00 AM","","","P","","","Shoreline YMCA","855-885-9571","3/26/2025 3:47:00 AM","GPS",47.7692651,-122.3451881,"Shoreline","US","",NA,"WA","19290 Aurora Ave N","98133","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"OpConnect","https://opconnect-ev.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"PRÉVU - pas encore accessible (Public)",NA,NA,"","","[718]","[""2871_1"",""2872_1""]",-122.345188100007,47.7692651001109
"81696","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",347916,"","6/14/2024 12:00:00 AM","","","E","","","Skamania Lodge","888-356-8911","3/26/2025 4:19:25 AM","GPS",45.685433,-121.905968,"Stevenson","US","",NA,"WA","1131 SW Skamania Lodge Way","98648","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",8,"FLO","https://www.flo.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[913a771d-84be-4a68-a399-cd50a37de95c]","[""597f1014-ce9e-4992-90c6-7db66a621e7e"",""5acd96ed-d19b-44bf-ad7e-45ff01c593e1"",""a5791e75-532b-4297-959f-c88241c7157f"",""cc1df443-348e-4a0d-8eab-bdcb177b46b8"",""dfbe8fe0-e2f3-4c82-a692-3b7ed97d6386"",""e5a692b3-73b6-42f0-a67d-be205c4e2447"",""ebe1f0f6-5994-4400-95a7-91b3d7e6dda1"",""f6c23b5e-7269-45dd-a1af-4dd95674e203""]",-121.90596799981,45.6854329999043
"81715","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",347961,"","6/14/2024 12:00:00 AM","","","E","","","Kaiser Permanente - Everett WA","888-998-2546","3/26/2025 12:44:30 AM","GPS",47.4580814259597,-122.237829718602,"Renton","US","",NA,"WA","1300 Southwest 27th Street","98057","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",3,"Blink Network","https://blinkcharging.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[b36fcccc-2dff-4f9d-8e3b-54feee225a2e]","[""227a02d2-5bfd-49b8-a0d3-74e7fc5815b2"",""3e10173a-8bb7-4741-b5b5-fd4f6b7cd297"",""d221dde2-1823-4315-b351-20528f8a50b9""]",-122.237829718156,47.4580814260702
"81746","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",348000,"","6/15/2024 12:00:00 AM","","","E","","","Lower Queen Anne - Valley St","855-900-7584","3/26/2025 3:28:11 AM","GPS",47.62631,-122.345931,"Seattle","US","",NA,"WA","560 Valley St","98109","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"SHELL_RECHARGE","https://www.shell.us/motorist/electric-vehicle-charging.html","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[4893]","[""12875B"",""12876B""]",-122.34593099956,47.6263100000801
"81747","public","24 hours daily","","","3/26/2025 12:00:00 AM","3/26/2025 12:00:00 AM","ELEC","PLANNED - not yet accessible (Public)",348001,"","6/15/2024 12:00:00 AM","","","P","","","West Queen Anne - W Olympic Pl","855-900-7584","3/26/2025 3:28:11 AM","GPS",47.627045,-122.364337,"Seattle","US","",NA,"WA","550 W Olympic Pl","98119","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"SHELL_RECHARGE","https://www.shell.us/motorist/electric-vehicle-charging.html","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"PRÉVU - pas encore accessible (Public)",NA,NA,"","","[4894]","[""12879B"",""12880B""]",-122.364337000031,47.6270450002105
"81748","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",348002,"","6/15/2024 12:00:00 AM","","","E","","","Madison Park - E McGilvra St","855-900-7584","3/26/2025 3:28:12 AM","GPS",47.640795,-122.28028,"Seattle","US","",NA,"WA","4022 E McGilvra St","98112","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"SHELL_RECHARGE","https://www.shell.us/motorist/electric-vehicle-charging.html","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[4895]","[""12871B"",""12872B""]",-122.280280000369,47.64079499993
"81749","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",348003,"","6/15/2024 12:00:00 AM","","","E","","","Stevens - 15th Ave","855-900-7584","3/26/2025 3:28:12 AM","GPS",47.617254,-122.312717,"Seattle","US","",NA,"WA","1724 15th Ave","98122","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"SHELL_RECHARGE","https://www.shell.us/motorist/electric-vehicle-charging.html","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[4915]","[""12046C"",""12047C""]",-122.312717000164,47.617254000134
"81750","public","24 hours daily","","","3/26/2025 12:00:00 AM","3/20/2025 12:00:00 AM","ELEC","PLANNED - not yet accessible (Public)",348004,"","6/15/2024 12:00:00 AM","","","P","","","Riverview - 16th Ave SW","855-900-7584","3/26/2025 3:28:12 AM","GPS",47.547948,-122.354952,"Seattle","US","",NA,"WA","5995 16th Ave SW","98106","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"SHELL_RECHARGE","https://www.shell.us/motorist/electric-vehicle-charging.html","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"PRÉVU - pas encore accessible (Public)",NA,NA,"","","[4916]","[""12850B"",""12851B""]",-122.354952000221,47.5479480001079
"81751","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",348005,"","6/15/2024 12:00:00 AM","","","E","","","Fairmount Park - Fauntleroy","855-900-7584","3/26/2025 3:28:14 AM","GPS",47.558312,-122.381373,"Seattle","US","",NA,"WA","4834 Fauntleroy Way SW","98116","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"SHELL_RECHARGE","https://www.shell.us/motorist/electric-vehicle-charging.html","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[4928]","[""12856B"",""12857B""]",-122.381372999626,47.5583119997957
"81752","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",348006,"","6/15/2024 12:00:00 AM","","","E","","","N Beacon Hill - S Forest St","855-900-7584","3/26/2025 3:28:17 AM","GPS",47.577788,-122.309653,"Seattle","US","",NA,"WA","1753 S Forest St","98144","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"SHELL_RECHARGE","https://www.shell.us/motorist/electric-vehicle-charging.html","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[4959]","[""12877B"",""12878B""]",-122.309653000341,47.5777879999013
"81753","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",348007,"","6/15/2024 12:00:00 AM","","","E","","","Columbia City - 35th Ave S","855-900-7584","3/26/2025 3:28:17 AM","GPS",47.560522,-122.288921,"Seattle","US","",NA,"WA","4707 35th Ave S","98118","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"SHELL_RECHARGE","https://www.shell.us/motorist/electric-vehicle-charging.html","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[4968]","[""12881B"",""12882B""]",-122.28892100019,47.5605220002295
"81847","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",348157,"","6/14/2024 12:00:00 AM","","","E","","","Belle Harbour","888-998-2546","3/26/2025 12:11:05 AM","GPS",47.6305129854083,-122.185148960128,"Bellevue","US","",NA,"WA","2168 116th Avenue Northeast","98004","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",5,"Blink Network","https://blinkcharging.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[4c452d25-3b38-46a1-b50e-1174654052fb]","[""2dfa99b5-668d-4929-8039-465ad523625d"",""3572250e-9f0d-43df-ac41-bb3e537c61d4"",""3e161a62-6bf3-4047-acac-47a0f7dddf68"",""5a54cf3c-6f43-4d55-95c8-08e9c423edff"",""c6e9aef3-8643-42c5-9ab5-3a2070726203""]",-122.185148959753,47.6305129851301
"81941","public","24 hours daily","CREDIT_CARD_ALWAYS","A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY D M V","7/11/2024 12:00:00 AM","","ELEC","Public - Credit card at all times",348750,"LD","1/6/2022 12:00:00 AM","P","0","E","","OFFICE_BLDG","Pacific Energy Concept","888-385-6671","2/12/2025 12:16:32 AM","GPS",45.62363,-122.67335,"Vancouver","US","",NA,"WA","210 W 3rd St","98660","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"LOOP","https://loopglobal.com","","$0.35 per kWh","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public - Carte de crédit en tout temps",NA,NA,"","","","",-122.673349999955,45.6236300002292
"82102","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",348916,"","6/21/2024 12:00:00 AM","","","E","","","YNLCH YNLCH 2","888-758-4389","3/26/2025 2:19:29 AM","GPS",46.373778,-120.339185,"Toppenish","US","B3 Parking Lot",NA,"WA","580 Fort Road","98948","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL13105001]","[""25657261"",""25657271""]",-120.339185000202,46.3737780000999
"82160","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",349015,"","6/22/2024 12:00:00 AM","","","E","","","BELLINGHAM CITY DEPOT MARKET 3","888-758-4389","3/26/2025 2:49:38 AM","GPS",48.747721,-122.480014,"Bellingham","US","Depot Market Pay to Park Lot",NA,"WA","1100 Railroad Ave","98225","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL15969691]","[""25620541"",""25620551""]",-122.480013999703,48.7477209997201
"82161","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",349016,"","6/22/2024 12:00:00 AM","","","E","","","BELLINGHAM CITY DEPOT MARKET 2","888-758-4389","3/26/2025 2:49:38 AM","GPS",48.747724,-122.480035,"Bellingham","US","Depot Market Pay to Park Lot",NA,"WA","1100 Railroad Avenue","98225","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL15969751]","[""25620621"",""25620631""]",-122.48003499962,48.7477239998578
"82225","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",349114,"","6/25/2024 12:00:00 AM","","","E","","","HASCO STATION 01","888-758-4389","3/26/2025 1:27:03 AM","GPS",47.883444,-122.237482,"Everett","US","Located on the east side corner",NA,"WA","12711 4th Ave W","98204","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",2,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL1815641]","[""22687751"",""22687761""]",-122.237482000072,47.8834440000964
"82245","public","24 hours daily","","","3/26/2025 12:00:00 AM","","ELEC","Public",349134,"","6/25/2024 12:00:00 AM","","","E","","","FARWELLNORTH B-EAST","888-758-4389","3/26/2025 2:50:13 AM","GPS",47.772573,-117.407798,"Spokane","US","",NA,"WA","102 East Farwell Road","99218","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"Public",NA,NA,"","","[USCPIL16018501]","[25679311]",-117.407797999825,47.7725730001128
"82246","public","24 hours daily","","","3/26/2025 12:00:00 AM","2/12/2025 12:00:00 AM","ELEC","TEMPORARILY UNAVAILABLE (Public)",349135,"","6/25/2024 12:00:00 AM","","","T","","","FARWELLNORTH A-EAST","888-758-4389","3/26/2025 2:50:14 AM","GPS",47.772644,-117.408384,"Spokane","US","",NA,"WA","102 East Farwell Road","99218","",NA,"",NA,"","",NA,NA,"",NA,"","[J1772]",NA,"",1,"ChargePoint Network","https://www.chargepoint.com","","","",0,NA,"","","",NA,"","","",NA,"","","","","",NA,NA,"",NA,NA,NA,"TEMPORAIREMENT SUSPENDU (Public)",NA,NA,"","","[USCPIL16018611]","[25679411]",-117.408383999631,47.7726439999465
